,Ville,Secteur,Type,Surface habitable m²,Surface totale m²,Âge du bien,Salons,Chambres,Salle de bain,Garage,Jardin,Piscine,Balcon,Prix / m²,Prix
2253,Marrakech,Massira,Maisons et villas,600,500,1-5 ans,3,6,5,Non,Non,Non,Non,6600.0,3300000.0
2254,Marrakech,Palmeraie,Appartements,61,61,Neuf,1,1,1,Non,Non,Non,Oui,11983.61,731000.0
2255,Marrakech,Palmeraie,Appartements,84,62,11-20 ans,1,2,1,Non,Non,Non,Non,22258.06,1380000.0
2256,Marrakech,Palmeraie,Appartements,67,67,6-10 ans,2,2,1,Non,Non,Non,Non,12820.9,859000.0
2257,Marrakech,Palmeraie,Appartements,80,80,1-5 ans,1,1,1,Non,Non,Non,Oui,15000.0,1200000.0
2258,Marrakech,Palmeraie,Appartements,90,90,1-5 ans,1,2,1,Non,Non,Non,Oui,17777.78,1600000.0
2259,Marrakech,Palmeraie,Appartements,77,107,6-10 ans,1,2,1,Non,Non,Non,Oui,11775.7,1260000.0
2260,Marrakech,Palmeraie,Maisons et villas,180,189,6-10 ans,2,2,2,Non,Non,Non,Oui,15343.92,2900000.0
2261,Marrakech,Palmeraie,Maisons et villas,270,270,6-10 ans,3,10,6,Non,Non,Non,Non,13333.33,3600000.0
2262,Marrakech,Palmeraie,Maisons et villas,280,400,1-5 ans,1,5,5,Oui,Oui,Oui,Oui,7000.0,2800000.0
2263,Marrakech,Route d'Amezmiz,Appartements,50,54,6-10 ans,1,2,2,Non,Non,Non,Oui,7037.04,380000.0
2264,Marrakech,Route d'Amezmiz,Maisons et villas,60,60,21+ ans,2,3,2,Non,Non,Non,Non,5000.0,300000.0
2265,Marrakech,Route d'Amezmiz,Maisons et villas,61,61,Neuf,1,2,1,Non,Non,Non,Non,6557.38,400000.0
2266,Marrakech,Route d'Amezmiz,Appartements,69,77,1-5 ans,1,2,2,Non,Non,Non,Oui,19480.52,1500000.0
2267,Marrakech,Route d'Amezmiz,Maisons et villas,148,148,Neuf,2,3,2,Oui,Oui,Oui,Oui,10337.84,1530000.0
2268,Marrakech,Route d'Amezmiz,Maisons et villas,148,148,Neuf,2,3,2,Oui,Oui,Oui,Oui,10337.84,1530000.0
2269,Marrakech,Route d'Amezmiz,Maisons et villas,440,700,1-5 ans,3,2,3,Oui,Oui,Oui,Oui,4571.43,3200000.0
2270,Marrakech,Route d'Amezmiz,Maisons et villas,255,255,Neuf,2,3,3,Oui,Oui,Oui,Oui,11725.49,2990000.0
2271,Marrakech,Route d'Amezmiz,Maisons et villas,215,260,Neuf,2,5,3,Oui,Oui,Oui,Oui,5976.92,1554000.0
2272,Marrakech,Route d'Amezmiz,Maisons et villas,114,262,Neuf,3,5,4,Oui,Oui,Non,Oui,9160.31,2400000.0
2273,Marrakech,Route d'Amezmiz,Maisons et villas,340,272,Neuf,4,5,4,Oui,Non,Oui,Oui,6617.65,1800000.0
2274,Marrakech,Route d'Amezmiz,Maisons et villas,300,370,Neuf,2,4,4,Oui,Oui,Oui,Oui,10945.95,4050000.0
2275,Marrakech,Route d'Amezmiz,Maisons et villas,380,380,1-5 ans,3,4,5,Non,Oui,Oui,Oui,15526.32,5900000.0
2276,Marrakech,Route d'Amezmiz,Maisons et villas,250,550,Neuf,2,5,3,Oui,Oui,Oui,Oui,5090.91,2800000.0
2277,Marrakech,Route d'Amezmiz,Maisons et villas,440,700,1-5 ans,3,2,3,Oui,Oui,Oui,Oui,4571.43,3200000.0
2278,Marrakech,Route d'Amezmiz,Maisons et villas,350,834,Neuf,2,4,4,Oui,Oui,Oui,Oui,5995.2,5000000.0
2279,Marrakech,Route d'Amezmiz,Maisons et villas,320,850,Neuf,2,3,3,Oui,Oui,Oui,Oui,6823.53,5800000.0
2280,Marrakech,Route d'Amezmiz,Maisons et villas,365,1000,1-5 ans,2,4,4,Oui,Oui,Oui,Oui,3800.0,3800000.0
2281,Marrakech,Route d'Amezmiz,Maisons et villas,490,1271,1-5 ans,3,4,3,Oui,Oui,Oui,Oui,7081.04,9000000.0
2282,Marrakech,Route d'Ourika,Maisons et villas,65,65,Neuf,2,2,2,Non,Non,Non,Non,6153.85,400000.0
2283,Marrakech,Route d'Ourika,Maisons et villas,76,76,6-10 ans,1,2,2,Non,Non,Non,Non,3026.32,230000.0
2284,Marrakech,Route d'Ourika,Maisons et villas,80,80,6-10 ans,2,3,2,Oui,Non,Non,Non,7500.0,600000.0
2285,Marrakech,Route d'Ourika,Maisons et villas,280,80,1-5 ans,4,6,4,Oui,Non,Non,Non,10000.0,800000.0
2286,Marrakech,Route d'Ourika,Maisons et villas,84,84,Neuf,1,4,3,Non,Non,Non,Oui,8333.33,700000.0
2287,Marrakech,Route d'Ourika,Maisons et villas,170,100,1-5 ans,2,2,2,Non,Oui,Non,Non,19000.0,1900000.0
2288,Marrakech,Route d'Ourika,Maisons et villas,120,120,6-10 ans,1,3,4,Non,Non,Non,Non,15000.0,1800000.0
2289,Marrakech,Route d'Ourika,Maisons et villas,120,120,6-10 ans,1,5,2,Oui,Non,Non,Non,2166.67,260000.0
2290,Marrakech,Route d'Ourika,Maisons et villas,110,120,1-5 ans,2,7,3,Non,Non,Non,Non,18333.33,2200000.0
2291,Marrakech,Route d'Ourika,Appartements,113,130,1-5 ans,1,3,1,Non,Non,Non,Non,4307.69,560000.0
2292,Marrakech,Route d'Ourika,Maisons et villas,350,189,6-10 ans,3,4,4,Non,Oui,Oui,Oui,13227.51,2500000.0
2293,Marrakech,Route d'Ourika,Maisons et villas,65,65,Neuf,2,2,2,Non,Non,Non,Non,6153.85,400000.0
2294,Marrakech,Route d'Ourika,Maisons et villas,165,165,1-5 ans,6,10+,6,Oui,Oui,Non,Non,16666.67,2750000.0
2295,Marrakech,Route d'Ourika,Maisons et villas,229,231,Neuf,1,3,3,Oui,Oui,Oui,Oui,12770.56,2950000.0
2296,Marrakech,Route d'Ourika,Maisons et villas,336,602,Neuf,2,4,4,Oui,Oui,Oui,Oui,5813.95,3500000.0
2297,Marrakech,Route d'Ourika,Maisons et villas,270,700,1-5 ans,2,4,3,Non,Non,Non,Non,3571.43,2500000.0
2298,Marrakech,Route d'Ourika,Maisons et villas,127,1000,Neuf,1,2,3,Non,Oui,Oui,Non,1800.0,1800000.0
2299,Marrakech,Route d'Ourika,Maisons et villas,80,200,1-5 ans,2,4,2,Non,Non,Non,Non,1750.0,350000.0
2300,Marrakech,Route d'Ourika,Maisons et villas,600,201,Neuf,1,2,3,Non,Non,Non,Non,12935.32,2600000.0
2301,Marrakech,Route d'Ourika,Maisons et villas,84,210,Neuf,2,5,3,Oui,Oui,Oui,Oui,3190.48,670000.0
2302,Marrakech,Route d'Ourika,Maisons et villas,229,231,Neuf,1,3,3,Oui,Oui,Oui,Oui,12770.56,2950000.0
2303,Marrakech,Route d'Ourika,Maisons et villas,247,247,Neuf,2,4,4,Oui,Oui,Oui,Oui,16153.85,3990000.0
2304,Marrakech,Route d'Ourika,Maisons et villas,250,250,Neuf,2,4,4,Oui,Oui,Oui,Non,16800.0,4200000.0
2305,Marrakech,Route d'Ourika,Maisons et villas,250,250,Neuf,1,3,3,Non,Oui,Oui,Non,10400.0,2600000.0
2306,Marrakech,Route d'Ourika,Maisons et villas,400,400,6-10 ans,2,3,3,Oui,Oui,Oui,Oui,1375.0,550000.0
2307,Marrakech,Route d'Ourika,Maisons et villas,300,400,Neuf,3,6,5,Oui,Oui,Oui,Oui,6250.0,2500000.0
2308,Marrakech,Route d'Ourika,Maisons et villas,295,400,Neuf,3,6,5,Oui,Oui,Oui,Oui,6750.0,2700000.0
2309,Marrakech,Route d'Ourika,Maisons et villas,168,477,6-10 ans,2,3,3,Non,Non,Non,Non,4150.94,1980000.0
2310,Marrakech,Route d'Ourika,Maisons et villas,150,500,Neuf,3,5,3,Non,Oui,Oui,Oui,2900.0,1450000.0
2311,Marrakech,Route d'Ourika,Maisons et villas,100,500,6-10 ans,1,2,1,Non,Oui,Non,Non,900.0,450000.0
2312,Marrakech,Route d'Ourika,Maisons et villas,500,500,1-5 ans,3,8,3,Non,Non,Non,Non,3600.0,1800000.0
2313,Marrakech,Route d'Ourika,Maisons et villas,320,600,Neuf,1,4,4,Non,Non,Non,Non,2750.0,1650000.0
2314,Marrakech,Route d'Ourika,Maisons et villas,336,602,Neuf,2,4,4,Oui,Oui,Oui,Oui,5813.95,3500000.0
2315,Marrakech,Route d'Ourika,Maisons et villas,260,680,1-5 ans,2,4,3,Oui,Oui,Oui,Oui,3382.35,2300000.0
2316,Marrakech,Route d'Ourika,Maisons et villas,270,700,1-5 ans,2,4,3,Non,Non,Non,Non,3571.43,2500000.0
2317,Marrakech,Route d'Ourika,Maisons et villas,247,799,Neuf,1,4,4,Oui,Non,Non,Non,4943.68,3950000.0
2318,Marrakech,Route d'Ourika,Maisons et villas,220,1000,1-5 ans,3,5,3,Oui,Oui,Oui,Oui,2500.0,2500000.0
2319,Marrakech,Route d'Ourika,Maisons et villas,180,1000,Neuf,2,5,4,Non,Non,Non,Non,2000.0,2000000.0
2320,Marrakech,Route d'Ourika,Maisons et villas,130,1000,Neuf,3,5,4,Oui,Non,Oui,Oui,920.0,920000.0
2321,Marrakech,Route d'Ourika,Maisons et villas,127,1000,Neuf,1,2,3,Non,Oui,Oui,Non,1800.0,1800000.0
2322,Marrakech,Route d'Ourika,Maisons et villas,190,1000,1-5 ans,2,5,6,Oui,Oui,Oui,Oui,5000.0,5000000.0
2323,Marrakech,Route d'Ourika,Maisons et villas,180,1000,1-5 ans,2,2,3,Non,Non,Non,Non,1800.0,1800000.0
2324,Marrakech,Route de Casablanca,Appartements,50,50,1-5 ans,1,2,1,Non,Non,Non,Oui,7400.0,370000.0
2325,Marrakech,Route de Casablanca,Appartements,55,55,1-5 ans,1,2,1,Non,Non,Non,Non,7300.0,401500.0
2326,Marrakech,Route de Casablanca,Appartements,56,56,6-10 ans,1,2,2,Non,Non,Non,Non,7053.57,395000.0
2327,Marrakech,Route de Casablanca,Appartements,56,56,1-5 ans,1,2,2,Non,Non,Non,Non,8392.86,470000.0
2328,Marrakech,Route de Casablanca,Appartements,54,57,1-5 ans,1,2,1,Non,Non,Non,Oui,7368.42,420000.0
2329,Marrakech,Route de Casablanca,Appartements,51,63,Neuf,1,1,1,Non,Non,Non,Non,10396.83,655000.0
2330,Marrakech,Route de Casablanca,Appartements,68,68,11-20 ans,1,2,1,Non,Non,Non,Oui,6764.71,460000.0
2331,Marrakech,Route de Casablanca,Appartements,69,69,Neuf,1,2,1,Non,Non,Non,Oui,8260.87,570000.0
2332,Marrakech,Route de Casablanca,Appartements,70,70,6-10 ans,1,2,2,Non,Non,Non,Non,9428.57,660000.0
2333,Marrakech,Route de Casablanca,Maisons et villas,70,70,11-20 ans,1,2,1,Non,Non,Non,Non,10714.29,750000.0
2334,Marrakech,Route de Casablanca,Appartements,70,70,6-10 ans,1,2,3,Non,Non,Non,Non,9285.71,650000.0
2335,Marrakech,Route de Casablanca,Appartements,74,74,1-5 ans,1,2,1,Non,Non,Non,Oui,11891.89,880000.0
2336,Marrakech,Route de Casablanca,Appartements,79,79,1-5 ans,1,2,1,Non,Non,Non,Oui,6329.11,500000.0
2337,Marrakech,Route de Casablanca,Maisons et villas,81,81,6-10 ans,2,2,2,Non,Non,Non,Oui,16049.38,1300000.0
2338,Marrakech,Route de Casablanca,Appartements,89,89,Neuf,1,2,2,Non,Non,Non,Oui,9887.64,880000.0
2339,Marrakech,Route de Casablanca,Appartements,90,90,11-20 ans,1,2,2,Non,Non,Non,Non,7555.56,680000.0
2340,Marrakech,Route de Casablanca,Appartements,93,93,1-5 ans,1,2,2,Non,Non,Non,Non,10752.69,1000000.0
2341,Marrakech,Route de Casablanca,Appartements,93,93,1-5 ans,2,2,2,Non,Non,Non,Non,12365.59,1150000.0
2342,Marrakech,Route de Casablanca,Appartements,97,97,Neuf,1,2,1,Non,Non,Non,Non,14639.18,1420000.0
2343,Marrakech,Route de Casablanca,Appartements,109,109,Neuf,1,2,1,Non,Non,Non,Non,11957.34,1303350.0
2344,Marrakech,Route de Casablanca,Appartements,79,131,Neuf,1,2,1,Non,Non,Non,Non,9217.56,1207500.0
2345,Marrakech,Route de Casablanca,Appartements,100,134,1-5 ans,1,2,2,Non,Non,Non,Non,8955.22,1200000.0
2346,Marrakech,Route de Casablanca,Appartements,141,141,6-10 ans,2,3,2,Non,Non,Non,Oui,11560.28,1630000.0
2347,Marrakech,Route de Casablanca,Appartements,132,164,Neuf,3,4,2,Non,Non,Non,Oui,7957.32,1305000.0
2348,Marrakech,Route de Casablanca,Maisons et villas,81,81,6-10 ans,2,2,2,Non,Non,Non,Oui,16049.38,1300000.0
2349,Marrakech,Route de Casablanca,Maisons et villas,300,300,6-10 ans,3,4,4,Non,Oui,Oui,Non,10666.67,3200000.0
2350,Marrakech,Route de Casablanca,Maisons et villas,300,300,1-5 ans,3,5,4,Oui,Oui,Non,Oui,9333.33,2800000.0
2351,Marrakech,Route de Casablanca,Maisons et villas,100,400,1-5 ans,2,2,2,Non,Oui,Oui,Oui,3000.0,1200000.0
2352,Marrakech,Route de Casablanca,Maisons et villas,120,400,1-5 ans,2,4,4,Non,Oui,Non,Oui,3000.0,1200000.0
2353,Marrakech,Route de Casablanca,Maisons et villas,90,440,Neuf,2,3,2,Oui,Non,Non,Non,1590.91,700000.0
2354,Marrakech,Route de Casablanca,Maisons et villas,230,450,Neuf,1,4,4,Oui,Oui,Oui,Oui,10000.0,4500000.0
2355,Marrakech,Route de Casablanca,Maisons et villas,225,225,11-20 ans,2,7,4,Oui,Oui,Non,Oui,9333.33,2100000.0
2356,Marrakech,Route de Casablanca,Maisons et villas,291,251,1-5 ans,2,5,4,Oui,Oui,Non,Oui,10358.57,2600000.0
2357,Marrakech,Route de Casablanca,Maisons et villas,300,300,6-10 ans,3,4,4,Non,Oui,Oui,Non,10666.67,3200000.0
2358,Marrakech,Route de Casablanca,Maisons et villas,300,300,1-5 ans,3,5,4,Oui,Oui,Non,Oui,9333.33,2800000.0
2359,Marrakech,Route de Casablanca,Maisons et villas,380,315,6-10 ans,3,7,4,Oui,Oui,Non,Oui,8888.89,2800000.0
2360,Marrakech,Route de Casablanca,Maisons et villas,100,400,1-5 ans,2,2,2,Non,Oui,Oui,Oui,3000.0,1200000.0
2361,Marrakech,Route de Casablanca,Maisons et villas,120,400,1-5 ans,2,4,4,Non,Oui,Non,Oui,3000.0,1200000.0
2362,Marrakech,Route de Casablanca,Maisons et villas,230,450,Neuf,1,4,4,Oui,Oui,Oui,Oui,10000.0,4500000.0
2363,Marrakech,Route de Fès,Appartements,78,80,1-5 ans,1,3,2,Non,Non,Non,Non,7875.0,630000.0
2364,Marrakech,Route de Fès,Appartements,110,110,6-10 ans,1,2,1,Non,Non,Non,Oui,16818.18,1850000.0
2365,Marrakech,Route de Fès,Maisons et villas,150,150,21+ ans,1,3,3,Non,Oui,Non,Non,10000.0,1500000.0
2366,Marrakech,Route de Fès,Maisons et villas,80,80,Neuf,1,2,1,Non,Non,Non,Non,7250.0,580000.0
2367,Marrakech,Route de Fès,Maisons et villas,300,300,1-5 ans,1,6,2,Oui,Oui,Non,Non,1166.67,350000.0
2368,Marrakech,Route de Fès,Maisons et villas,280,360,6-10 ans,1,3,5,Oui,Oui,Oui,Oui,4722.22,1700000.0
2369,Marrakech,Route de Fès,Maisons et villas,400,400,21+ ans,3,6,3,Non,Non,Non,Non,4500.0,1800000.0
2370,Marrakech,Route de Fès,Maisons et villas,60,480,Neuf,0,3,1,Non,Oui,Non,Non,500.0,240000.0
2371,Marrakech,Route de Fès,Maisons et villas,320,500,1-5 ans,3,3,3,Non,Oui,Oui,Non,5400.0,2700000.0
2372,Marrakech,Route de Fès,Maisons et villas,349,651,1-5 ans,2,4,3,Oui,Oui,Oui,Oui,7188.94,4680000.0
2373,Marrakech,Route de Ouarzazate,Maisons et villas,70,70,11-20 ans,3,3,2,Non,Non,Non,Non,4571.43,320000.0
2374,Marrakech,Route de Ouarzazate,Maisons et villas,70,70,6-10 ans,2,3,2,Non,Non,Non,Non,5428.57,380000.0
2375,Marrakech,Route de Ouarzazate,Maisons et villas,88,88,1-5 ans,1,2,1,Non,Oui,Non,Non,2840.91,250000.0
2376,Marrakech,Route de Ouarzazate,Maisons et villas,100,100,Neuf,1,2,3,Oui,Non,Non,Non,7500.0,750000.0
2377,Marrakech,Route de Ouarzazate,Maisons et villas,180,150,11-20 ans,2,4,3,Oui,Oui,Non,Oui,3733.33,560000.0
2378,Marrakech,Route de Ouarzazate,Maisons et villas,120,340,Neuf,3,5,3,Non,Oui,Oui,Oui,5882.35,2000000.0
2379,Marrakech,Route de Ouarzazate,Maisons et villas,120,340,Neuf,3,5,3,Non,Oui,Oui,Oui,5882.35,2000000.0
2380,Marrakech,Route de Ouarzazate,Maisons et villas,260,1000,1-5 ans,2,3,3,Oui,Oui,Oui,Non,4650.0,4650000.0
2381,Marrakech,Route de Safi,Appartements,56,56,6-10 ans,1,1,1,Non,Non,Non,Non,8928.57,500000.0
2382,Marrakech,Route de Safi,Appartements,56,56,6-10 ans,1,2,1,Non,Non,Non,Non,10535.71,590000.0
2383,Marrakech,Route de Safi,Appartements,64,72,6-10 ans,1,2,1,Non,Non,Non,Oui,4583.33,330000.0
2384,Marrakech,Route de Safi,Appartements,83,89,Neuf,1,2,2,Non,Non,Non,Oui,11573.03,1030000.0
2385,Marrakech,Route de Safi,Maisons et villas,100,100,1-5 ans,2,5,2,Oui,Non,Non,Oui,4500.0,450000.0
2386,Marrakech,Route de Safi,Maisons et villas,229,197,1-5 ans,3,4,3,Non,Oui,Non,Oui,8629.44,1700000.0
2387,Marrakech,Route de Safi,Appartements,56,56,6-10 ans,1,1,1,Non,Non,Non,Non,8928.57,500000.0
2388,Marrakech,Route de Safi,Maisons et villas,66,210,Neuf,2,3,2,Non,Non,Non,Non,2190.48,460000.0
2389,Marrakech,Route de Tahanaoute,Maisons et villas,100,100,11-20 ans,1,2,1,Oui,Non,Non,Non,2200.0,220000.0
2390,Marrakech,Route de Tahanaoute,Maisons et villas,420,400,Neuf,3,5,4,Non,Oui,Oui,Oui,9625.0,3850000.0
2391,Marrakech,Route de Tahanaoute,Maisons et villas,270,262,Neuf,3,4,3,Non,Non,Non,Non,3740.46,980000.0
2392,Marrakech,Route de Tahanaoute,Maisons et villas,300,300,Neuf,1,4,3,Oui,Oui,Oui,Oui,8666.67,2600000.0
2393,Marrakech,Route de Tahanaoute,Maisons et villas,420,400,Neuf,3,5,4,Non,Oui,Oui,Oui,9625.0,3850000.0
2394,Marrakech,Route de Tahanaoute,Maisons et villas,200,408,6-10 ans,1,4,3,Non,Oui,Oui,Non,2034.31,830000.0
2395,Marrakech,Route de Tahanaoute,Maisons et villas,321,500,1-5 ans,2,4,4,Non,Oui,Oui,Non,7900.0,3950000.0
2396,Marrakech,Route de Tahanaoute,Maisons et villas,570,570,6-10 ans,3,3,3,Oui,Oui,Oui,Oui,9122.81,5200000.0
2397,Marrakech,Route de Tahanaoute,Maisons et villas,100,763,Neuf,1,2,2,Non,Oui,Non,Non,1441.68,1100000.0
2398,Marrakech,Route de Tamansourt,Appartements,61,61,Neuf,1,2,1,Non,Non,Non,Non,3278.69,200000.0
2399,Marrakech,Route de Tamansourt,Maisons et villas,64,64,6-10 ans,1,2,1,Non,Non,Non,Oui,3750.0,240000.0
2400,Marrakech,Route de Tamansourt,Maisons et villas,64,64,Neuf,1,2,3,Non,Non,Non,Non,15625.0,1000000.0
2401,Marrakech,Route de Tamansourt,Maisons et villas,64,64,1-5 ans,2,3,3,Oui,Non,Non,Oui,15000.0,960000.0
2402,Marrakech,Route de Tamansourt,Appartements,70,70,6-10 ans,2,2,1,Non,Non,Non,Non,4571.43,320000.0
2403,Marrakech,Route de Tamansourt,Maisons et villas,72,72,Neuf,3,8,2,Non,Non,Non,Non,12500.0,900000.0
2404,Marrakech,Route de Tamansourt,Maisons et villas,84,84,Neuf,1,3,1,Non,Non,Non,Non,2857.14,240000.0
2405,Marrakech,Route de Tamansourt,Maisons et villas,84,84,1-5 ans,4,4,3,Non,Non,Non,Non,10476.19,880000.0
2406,Marrakech,Route de Tamansourt,Maisons et villas,112,112,Neuf,4,6,3,Oui,Non,Non,Non,5357.14,600000.0
2407,Marrakech,Route de Tamansourt,Maisons et villas,120,120,Neuf,3,2,4,Non,Non,Non,Non,15000.0,1800000.0
2408,Marrakech,Route de Tamansourt,Maisons et villas,120,120,Neuf,3,4,3,Non,Non,Non,Non,15000.0,1800000.0
2409,Marrakech,Route de Tamansourt,Maisons et villas,420,144,Neuf,1,2,3,Non,Non,Non,Non,10416.67,1500000.0
2410,Marrakech,Route de Tamansourt,Maisons et villas,229,197,1-5 ans,3,4,3,Non,Oui,Non,Oui,8629.44,1700000.0
2411,Marrakech,Route de Tamansourt,Maisons et villas,64,204,1-5 ans,3,4,2,Non,Non,Non,Non,2254.9,460000.0
2412,Marrakech,Route de Tamansourt,Maisons et villas,80,80,Neuf,3,6,3,Non,Non,Non,Non,8250.0,660000.0
2413,Marrakech,Route de Tamansourt,Maisons et villas,84,84,Neuf,1,3,1,Non,Non,Non,Non,2857.14,240000.0
2414,Marrakech,Route de Tamansourt,Maisons et villas,104,300,1-5 ans,4,5,4,Oui,Oui,Non,Oui,5333.33,1600000.0
2415,Marrakech,Route de Tamansourt,Maisons et villas,104,300,6-10 ans,2,4,4,Oui,Oui,Non,Oui,5966.67,1790000.0
2416,Marrakech,Route de Tamansourt,Maisons et villas,650,650,6-10 ans,1,4,4,Oui,Oui,Oui,Non,15384.62,10000000.0
2417,Marrakech,Semlalia,Appartements,56,56,1-5 ans,1,1,1,Non,Non,Non,Non,12142.86,680000.0
2418,Marrakech,Semlalia,Appartements,58,58,Neuf,1,1,1,Non,Non,Non,Oui,12000.0,696000.0
2419,Marrakech,Semlalia,Appartements,60,60,1-5 ans,1,2,1,Non,Non,Non,Non,10833.33,650000.0
2420,Marrakech,Semlalia,Appartements,69,69,1-5 ans,1,3,2,Non,Non,Non,Oui,12898.55,890000.0
2421,Marrakech,Semlalia,Appartements,74,74,1-5 ans,1,2,2,Non,Non,Non,Oui,13108.11,970000.0
2422,Marrakech,Semlalia,Appartements,85,85,Neuf,1,2,2,Non,Non,Non,Oui,17058.82,1450000.0
2423,Marrakech,Semlalia,Appartements,101,101,Neuf,1,3,1,Non,Non,Non,Oui,11881.19,1200000.0
2424,Marrakech,Semlalia,Appartements,61,101,Neuf,1,2,1,Non,Non,Non,Non,8118.81,820000.0
2425,Marrakech,Semlalia,Appartements,61,101,1-5 ans,1,2,1,Non,Non,Non,Non,8118.81,820000.0
2426,Marrakech,Semlalia,Appartements,132,132,1-5 ans,1,3,2,Non,Non,Non,Oui,14015.15,1850000.0
2427,Marrakech,Semlalia,Appartements,60,60,1-5 ans,1,2,1,Non,Non,Non,Non,10833.33,650000.0
2428,Marrakech,Semlalia,Appartements,132,132,1-5 ans,1,3,2,Non,Non,Non,Oui,14015.15,1850000.0
2429,Marrakech,Sidi Youssef Ben Ali,Maisons et villas,67,67,21+ ans,1,6,2,Non,Non,Non,Non,11940.3,800000.0
2430,Marrakech,Sidi Youssef Ben Ali,Maisons et villas,86,86,6-10 ans,2,9,3,Non,Non,Non,Non,16279.07,1400000.0
2431,Marrakech,Sidi Youssef Ben Ali,Maisons et villas,84,90,6-10 ans,6,10+,3,Non,Non,Non,Non,13888.89,1250000.0
2432,Marrakech,Sidi Youssef Ben Ali,Maisons et villas,96,96,21+ ans,2,6,3,Non,Non,Non,Non,9375.0,900000.0
2433,Marrakech,Sidi Youssef Ben Ali,Maisons et villas,116,116,Neuf,4,7,3,Non,Non,Non,Non,7068.97,820000.0
2434,Marrakech,Sidi Youssef Ben Ali,Maisons et villas,109,130,21+ ans,3,4,3,Oui,Oui,Non,Non,20000.0,2600000.0
2435,Marrakech,Sidi Youssef Ben Ali,Maisons et villas,256,256,21+ ans,7+,10+,7+,Non,Non,Non,Non,9765.62,2500000.0
2436,Marrakech,Sidi Youssef Ben Ali,Maisons et villas,400,400,6-10 ans,3,9,4,Oui,Oui,Non,Non,4125.0,1650000.0
2437,Marrakech,Targa,Appartements,49,49,Neuf,1,2,1,Non,Non,Non,Non,5102.04,250000.0
2438,Marrakech,Targa,Appartements,56,56,6-10 ans,1,1,1,Non,Non,Non,Oui,14821.43,830000.0
2439,Marrakech,Targa,Appartements,62,62,1-5 ans,1,2,1,Non,Non,Non,Non,7258.06,450000.0
2440,Marrakech,Targa,Appartements,78,78,6-10 ans,1,2,2,Non,Non,Non,Non,5128.21,400000.0
2441,Marrakech,Targa,Maisons et villas,140,140,11-20 ans,1,3,1,Oui,Non,Non,Non,1785.71,250000.0
2442,Marrakech,Targa,Maisons et villas,150,200,6-10 ans,6,5,4,Oui,Non,Non,Oui,13000.0,2600000.0
2443,Marrakech,Targa,Maisons et villas,210,200,1-5 ans,2,3,3,Non,Non,Non,Non,14250.0,2850000.0
2444,Marrakech,Targa,Maisons et villas,250,250,6-10 ans,2,4,3,Oui,Oui,Non,Oui,11200.0,2800000.0
2445,Marrakech,Targa,Maisons et villas,359,252,6-10 ans,2,6,4,Oui,Oui,Oui,Oui,14682.54,3700000.0
2446,Marrakech,Targa,Maisons et villas,146,260,6-10 ans,4,5,5,Oui,Non,Non,Oui,11538.46,3000000.0
2447,Marrakech,Targa,Maisons et villas,146,260,6-10 ans,4,5,5,Non,Non,Non,Non,11538.46,3000000.0
2448,Marrakech,Targa,Maisons et villas,130,262,1-5 ans,3,7,4,Oui,Oui,Non,Oui,9160.31,2400000.0
2449,Marrakech,Targa,Maisons et villas,360,270,Neuf,2,4,4,Oui,Oui,Oui,Oui,9259.26,2500000.0
2450,Marrakech,Targa,Maisons et villas,150,200,6-10 ans,6,5,4,Oui,Non,Non,Oui,13000.0,2600000.0
2451,Marrakech,Targa,Maisons et villas,365,365,1-5 ans,2,6,3,Oui,Oui,Non,Oui,8356.16,3050000.0
2452,Marrakech,Targa,Maisons et villas,255,422,1-5 ans,5,5,4,Non,Non,Non,Non,7819.91,3300000.0
2453,Marrakech,Targa,Maisons et villas,300,452,Neuf,2,4,3,Oui,Oui,Oui,Oui,7300.88,3300000.0
2454,Marrakech,Targa,Maisons et villas,590,600,Neuf,4,6,5,Oui,Oui,Oui,Oui,19166.67,11500000.0
2455,Marrakech,Targa,Maisons et villas,600,600,Neuf,1,5,3,Oui,Oui,Oui,Oui,18333.33,11000000.0
2456,Marrakech,Targa,Maisons et villas,600,600,Neuf,3,5,4,Oui,Oui,Oui,Oui,18333.33,11000000.0
2457,Marrakech,Targa,Maisons et villas,365,365,Neuf,4,6,4,Oui,Oui,Non,Oui,8219.18,3000000.0
2458,Marrakech,Targa,Maisons et villas,365,365,1-5 ans,2,6,3,Oui,Oui,Non,Oui,8356.16,3050000.0
2459,Marrakech,Targa,Maisons et villas,370,365,1-5 ans,3,8,5,Oui,Oui,Non,Oui,8356.16,3050000.0
2460,Marrakech,Targa,Maisons et villas,372,372,6-10 ans,3,4,4,Oui,Oui,Non,Oui,7419.35,2760000.0
2461,Marrakech,Targa,Maisons et villas,480,400,6-10 ans,4,7,7+,Oui,Oui,Oui,Oui,9250.0,3700000.0
2462,Marrakech,Targa,Maisons et villas,550,400,6-10 ans,2,8,4,Oui,Oui,Oui,Oui,9500.0,3800000.0
2463,Marrakech,Targa,Maisons et villas,450,419,11-20 ans,3,5,2,Oui,Oui,Non,Oui,8949.88,3750000.0
2464,Marrakech,Targa,Maisons et villas,260,430,6-10 ans,4,7,3,Oui,Oui,Oui,Oui,6511.63,2800000.0
2465,Marrakech,Targa,Maisons et villas,420,438,6-10 ans,2,8,4,Non,Non,Non,Non,7305.94,3200000.0
